Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],BODC Station,Operator's Cruise Name,Cruise Report,Project Name,Ship Name,Period,Chief Scientist,GEOTRACES Scientist,PRESSURE [dbar],QV:IODE,DEPTH [m],QV:IODE,CTDTMP [deg C],QV:IODE,CTDSAL,QV:IODE,SALINITY_D_CONC_BOTTLE,QV:IODE,SALINITY_D_CONC_PUMP,QV:IODE,SALINITY_D_CONC_FISH,QV:IODE,SALINITY_D_CONC_UWAY,QV:IODE,PHOSPHATE_D_CONC_BOTTLE [umol/kg],QV:IODE,PHOSPHATE_D_CONC_PUMP [umol/kg],QV:IODE,PHOSPHATE_D_CONC_FISH [umol/kg],QV:IODE,PHOSPHATE_D_CONC_UWAY [umol/kg],QV:IODE,SILICATE_D_CONC_BOTTLE [umol/kg],STANDARD_DEV,QV:IODE,SILICATE_D_CONC_PUMP [umol/kg],QV:IODE,SILICATE_D_CONC_FISH [umol/kg],QV:IODE,SILICATE_D_CONC_UWAY [umol/kg],QV:IODE,NITRATE_D_CONC_BOTTLE [umol/kg],STANDARD_DEV,QV:IODE,NITRATE_D_CONC_PUMP [umol/kg],QV:IODE,NITRATE_D_CONC_FISH [umol/kg],QV:IODE,NITRATE_D_CONC_UWAY [umol/kg],QV:IODE,NO2+NO3_D_CONC_BOTTLE [umol/kg],QV:IODE,NO2+NO3_D_CONC_FISH [umol/kg],QV:IODE,Fe_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV,QV:IODE,Fe_D_CONC_FISH [nmol/kg],QV:IODE,Fe_II_D_CONC_BOTTLE [nmol/kg],QV:IODE,Fe_II_D_CONC_FISH [nmol/kg],QV:IODE,Fe_S_CONC_BOTTLE [nmol/kg],STANDARD_DEV,QV:IODE,Fe_S_CONC_FISH [nmol/kg],QV:IODE,QV:ODV:SAMPLE
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,999.8,2,990.1,2,3.924,1,34.432999,1,34.436001,1,,9,,9,,9,,9,,9,,9,,9,47.229267,,1,,9,,9,,9,33.52195,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1001.2,2,991.5,2,3.98,1,34.438999,1,34.438,1,,9,,9,,9,,9,,9,,9,,9,48.936584,,1,,9,,9,,9,32.20488,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1001.5,2,991.8,2,3.98,1,34.438,1,,9,,9,,9,,9,,9,,9,,9,,9,20.302439,,1,,9,,9,,9,27.034145,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1001.9,2,992.1,2,3.98,1,34.438,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1009.9,2,1000,2,,9,,9,34.425999,1,,9,,9,,9,2.263415,1,,9,,9,,9,51.37561,,1,,9,,9,,9,33.239025,,1,,9,,9,,9,,9,,9,0.988976,0.036488,1,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1199.1,2,1186.9,2,3.422,1,34.547001,1,34.548,1,,9,,9,,9,2.312195,1,,9,,9,,9,60.263416,,1,,9,,9,,9,35.014633,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1199.9,2,1187.7,2,3.439,1,34.547001,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1199.9,2,1187.7,2,3.439,1,34.548,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1212.4,2,1200,2,,9,,9,34.563,1,,9,,9,,9,2.312195,1,,9,,9,,9,60.263416,,1,,9,,9,,9,35.014633,,1,,9,,9,,9,,9,,9,0.919707,0.005268,1,,9,,9,,9,0.61239,,1,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1263.1,2,1250,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1284.4,2,1271,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,0.585366,,1,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1415.2,2,1400,2,,9,,9,34.639999,1,,9,,9,,9,2.185366,1,,9,,9,,9,62.89756,,1,,9,,9,,9,32.47805,,1,,9,,9,,9,,9,,9,0.745073,0.009951,1,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1498.5,2,1482.2,2,2.913,1,34.644001,1,34.644001,1,,9,,9,,9,2.185366,1,,9,,9,,9,65.009758,,1,,9,,9,,9,32.47805,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1618.1,2,1600,2,,9,,9,34.723999,1,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,0.706049,0.109073,1,,9,,9,,9,0.357073,,1,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1750.9,2,1730.8,2,2.79,1,34.745998,1,34.745998,1,,9,,9,,9,1.980488,1,,9,,9,,9,58.946342,,1,,9,,9,,9,30.458536,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1999.1,2,1975,2,2.67,1,34.806,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1999.3,2,1975.2,2,2.67,1,34.806,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2000.8,2,1976.6,2,2.669,1,34.812,1,34.813,1,,9,,9,,9,1.804878,1,,9,,9,,9,56.765854,,1,,9,,9,,9,28.17561,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2024.6,2,2000,2,,9,,9,34.814999,1,,9,,9,,9,1.804878,1,,9,,9,,9,54.995121,,1,,9,,9,,9,28.17561,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2297.8999,2,2268.6001,2,2.515,1,34.833,1,34.833,1,,9,,9,,9,1.726829,1,,9,,9,,9,54.995121,,1,,9,,9,,9,27.160976,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2598.7,2,2563.7,2,2.364,1,34.841,1,34.839001,1,,9,,9,,9,1.707317,1,,9,,9,,9,59.068295,,1,,9,,9,,9,26.663416,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2700,2,2663,2,2.316,1,34.838001,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2700.8,2,2663.8,2,2.316,1,34.838001,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2737.7,2,2700,2,,9,,9,34.837002,1,,9,,9,,9,1.707317,1,,9,,9,,9,56.965855,,1,,9,,9,,9,26.663416,,1,,9,,9,,9,,9,,9,0.642049,0.012098,1,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2737.7,2,2700,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2788.7,2,2750,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2836.7,2,2797,2,,9,,9,34.84,1,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,0.702439,,1,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2899.7,2,2858.7,2,2.232,1,34.841999,1,34.839001,1,,9,,9,,9,1.697561,1,,9,,9,,9,62.112194,,1,,9,,9,,9,26.663416,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3048.2,2,3004.1001,2,2.124,1,34.831001,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3049.1001,2,3004.8999,2,2.124,1,34.828999,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3095.1001,2,3050,2,,9,,9,34.835999,1,,9,,9,,9,1.697561,1,,9,,9,,9,59.931709,,1,,9,,9,,9,26.663416,,1,,9,,9,,9,,9,,9,0.889073,0.002049,1,,9,,9,,9,0.359317,,1,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3199.7,2,3152.3,2,2.077,1,34.832001,1,34.831001,1,,9,,9,,9,1.746341,1,,9,,9,,9,64.868294,,1,,9,,9,,9,25.902439,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3499.1001,2,3444.8999,2,1.728,1,34.798,1,34.796001,1,,9,,9,,9,1.873171,1,,9,,9,,9,97.780495,,1,,9,,9,,9,28.936584,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3555.6001,2,3500,2,,9,,9,34.823002,1,,9,,9,,9,1.873171,1,,9,,9,,9,109.512199,,1,,9,,9,,9,28.936584,,1,,9,,9,,9,,9,,9,0.571024,0.004585,1,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3798.7,2,3737.3,2,1.397,1,34.766998,1,34.762001,1,,9,,9,,9,1.980488,1,,9,,9,,9,123.170731,,1,,9,,9,,9,30.712194,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3863,2,3800,2,,9,,9,34.800999,1,,9,,9,,9,1.980488,1,,9,,9,,9,123.170731,,1,,9,,9,,9,30.712194,,1,,9,,9,,9,,9,,9,1.125659,0.011122,1,,9,,9,,9,0.437171,,1,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4048.8999,2,3981.2,2,1.207,1,34.75,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4049.6001,2,3981.8,2,1.207,1,34.750999,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4068.2,2,4000,2,,9,,9,34.780998,1,,9,,9,,9,2.078049,1,,9,,9,,9,135.853653,,1,,9,,9,,9,31.717073,,1,,9,,9,,9,,9,,9,1.544683,0.008293,1,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4138,2,4068,2,,9,,9,34.764999,1,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,0.565854,,1,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4198.8999,2,4127.2998,2,1.145,1,34.743999,1,34.737999,3,,9,,9,,9,2.078049,1,,9,,9,,9,122.658539,,1,,9,,9,,9,31.717073,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4599.2002,2,4516.7002,2,1.098,1,34.736,1,34.731998,1,,9,,9,,9,2.107317,1,,9,,9,,9,126.951218,,1,,9,,9,,9,31.970732,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4648.2002,2,4564.2998,2,1.096,1,34.734001,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4648.7998,2,4564.8999,2,1.096,1,34.735001,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4787.8999,2,4700,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,5000,2,4905.8999,2,1.125,1,34.733002,1,34.726002,3,,9,,9,,9,2.107317,1,,9,,9,,9,127.243912,,1,,9,,9,,9,31.970732,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,5000,2,4905.8999,2,0.985,1,34.720001,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,18 (Super 1),B,2008-02-20T16:40:04,13.1163,-36.5085,4941,1643057,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,5001.2998,2,4907.1001,2,0.985,1,34.721001,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,19,B,2008-02-22T08:21:58,12.933,-36.817,4980,1643064,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2.7,2,2.7,2,21.456,1,35.566002,1,35.570999,3,,9,,9,,9,0.068293,1,,9,,9,,9,0.614634,,1,,9,,9,,9,0,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,19,B,2008-02-22T08:21:58,12.933,-36.817,4980,1643064,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,25.1,2,24.9,2,21.207,1,35.554001,1,35.556,1,,9,,9,,9,0.068293,1,,9,,9,,9,0.614634,,1,,9,,9,,9,0,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,19,B,2008-02-22T08:21:58,12.933,-36.817,4980,1643064,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,49.3,2,48.9,2,20.802,1,35.554001,1,35.548,3,,9,,9,,9,0.097561,1,,9,,9,,9,1.297561,,1,,9,,9,,9,0,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,19,B,2008-02-22T08:21:58,12.933,-36.817,4980,1643064,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,79.8,2,79.2,2,18.58,1,35.459999,1,35.466999,3,,9,,9,,9,0.302439,1,,9,,9,,9,2.653658,,1,,9,,9,,9,2.721951,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,19,B,2008-02-22T08:21:58,12.933,-36.817,4980,1643064,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,174.8,2,173.4,2,15.525,1,35.408001,1,35.391998,3,,9,,9,,9,0.507317,1,,9,,9,,9,3.678049,,1,,9,,9,,9,6.204878,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,19,B,2008-02-22T08:21:58,12.933,-36.817,4980,1643064,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,300.2,2,297.8,2,13.238,1,35.264,1,35.257,3,,9,,9,,9,0.75122,1,,9,,9,,9,4.692683,,1,,9,,9,,9,11.082927,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,19,B,2008-02-22T08:21:58,12.933,-36.817,4980,1643064,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,499.9,2,495.6,2,9.976,1,34.779999,1,34.783001,1,,9,,9,,9,1.180488,1,,9,,9,,9,7.073171,,1,,9,,9,,9,18.517073,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,19,B,2008-02-22T08:21:58,12.933,-36.817,4980,1643064,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,749,2,742.1,2,5.975,1,34.387001,1,34.381001,3,,9,,9,,9,1.795122,1,,9,,9,,9,19.639025,,1,,9,,9,,9,28.507317,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,19,B,2008-02-22T08:21:58,12.933,-36.817,4980,1643064,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,900,2,891.4,2,4.455,1,34.348,1,34.355,3,,9,,9,,9,2.04878,1,,9,,9,,9,33.219513,,1,,9,,9,,9,31.756098,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
